engine_rpm_mean,engine_coolant_temp_c,oil_pressure_psi,hard_braking_events_per_100km,battery_voltage_v,odometer_reading_km_k,component_failure_risk
3401.715,98.329,45.684,0.0,14.842,76.519,1
3097.958,87.016,41.385,0.931,14.835,20.701,1
2632.414,92.409,49.507,0.0,14.401,146.08,1
3593.103,101.772,39.321,3.191,12.783,77.355,0
2691.869,74.744,38.313,2.501,14.082,109.181,1
2702.953,82.417,58.429,3.045,14.401,115.272,1
2415.472,98.403,40.815,2.312,12.185,56.727,0
3245.32,121.375,51.917,0.0,12.791,76.111,1
3162.705,90.067,39.296,3.424,14.599,145.052,0
2043.31,100.276,62.0,5.96,14.588,34.726,1
1592.489,90.502,33.86,3.237,12.406,180.756,0
2318.063,119.191,34.63,1.733,14.516,51.481,1
1929.975,67.539,60.294,0.0,13.886,31.922,1
2408.709,93.325,36.661,0.865,14.503,90.954,1
3254.335,69.242,61.213,3.315,13.229,184.376,0
2152.754,65.0,52.702,4.432,14.381,5.0,1
2422.165,96.164,40.144,2.97,14.559,78.654,1
2487.715,93.953,20.24,3.94,13.484,106.432,0
3001.48,88.012,41.768,3.774,13.816,86.514,0
989.522,90.513,43.22,3.412,13.216,102.186,0
2055.645,125.0,56.007,1.315,15.2,52.689,1
2587.334,88.386,61.061,2.813,13.692,58.013,1
3230.051,99.142,33.78,0.973,12.97,78.321,0
2130.263,82.909,51.614,2.531,13.156,34.155,1
1230.241,96.133,51.185,3.096,13.914,82.989,1
2852.812,88.665,54.881,5.522,14.478,67.506,1
2037.014,86.253,47.984,0.142,12.598,63.848,1
1676.717,117.465,18.69,3.367,15.2,99.423,0
2044.175,108.481,40.135,5.166,14.078,5.0,0
2330.059,93.914,28.132,3.866,14.22,74.691,0
2056.916,65.0,39.569,3.999,13.713,189.281,0
1016.382,86.946,53.76,3.558,13.817,36.125,1
3033.093,125.0,45.662,4.837,13.667,142.848,0
3278.669,88.771,55.777,0.543,14.716,87.46,1
2873.489,107.445,46.101,0.005,13.793,57.867,1
1710.504,112.187,26.42,2.489,14.49,25.571,1
2319.031,95.065,11.75,0.0,13.41,91.286,0
2445.761,80.214,43.786,4.715,13.976,150.403,0
2839.216,65.0,39.433,4.697,13.076,67.485,0
2884.421,101.578,30.277,1.72,14.895,81.357,0
1972.787,80.593,21.592,1.833,13.05,130.467,0
2503.297,94.466,33.183,2.37,13.508,100.339,0
2747.232,74.503,39.666,2.594,13.517,14.248,1
3396.285,88.287,49.991,2.729,13.481,89.45,1
2907.929,92.472,44.264,3.505,14.45,153.051,1
2962.887,95.76,61.297,2.189,13.515,83.338,1
2504.487,76.392,29.573,4.198,15.055,5.0,1
3366.798,108.757,52.573,3.303,13.063,102.47,0
2716.346,83.643,42.568,1.407,13.952,76.069,1
1890.293,68.557,50.336,4.903,13.102,5.0,1
3362.19,90.474,36.762,0.055,14.179,9.436,1
2903.637,92.481,54.86,2.334,13.786,128.88,0
2162.021,94.248,45.543,4.24,13.66,52.043,0
2138.33,111.07,33.847,1.198,14.87,44.163,1
2642.774,88.69,41.856,3.057,13.211,83.396,0
2751.07,90.325,39.125,3.478,14.328,56.011,1
2578.24,76.555,47.87,0.951,13.108,89.502,1
2652.351,103.488,27.843,2.37,13.901,75.878,0
3554.972,94.58,41.648,2.218,12.724,31.0,1
3146.503,86.12,46.744,1.507,13.204,61.996,1
2573.913,65.335,42.396,6.643,13.726,104.924,0
3061.852,112.222,58.163,1.126,15.2,86.886,1
1778.859,74.812,51.288,4.309,13.891,81.313,0
2708.653,83.722,41.91,1.793,15.2,172.182,1
3626.049,97.017,44.6,0.544,13.998,117.897,0
2308.27,75.248,45.548,2.685,13.452,123.36,0
1899.038,71.091,46.84,3.668,15.185,77.531,1
2026.142,65.0,20.092,4.157,14.193,94.907,0
1741.739,102.094,38.382,5.312,13.222,65.601,0
1939.905,84.367,24.187,7.801,14.224,119.99,0
2209.17,125.0,57.339,2.951,13.537,80.032,0
1536.381,78.079,41.27,1.306,12.01,95.007,0
2460.152,79.1,39.68,3.315,14.642,92.228,1
3036.48,84.084,52.762,2.021,14.785,84.182,1
1859.958,95.404,47.068,4.167,15.2,217.218,0
3437.535,85.417,28.456,0.165,14.18,55.002,1
2782.015,100.573,41.149,6.763,13.576,54.593,0
3119.877,78.3,37.978,4.041,14.551,116.234,1
2022.408,72.658,21.066,0.0,14.565,58.217,1
3005.441,66.825,33.717,1.224,15.2,71.887,1
1740.243,65.0,39.798,3.969,13.76,36.112,1
3028.661,84.747,40.621,4.617,13.651,107.12,0
2561.696,87.786,24.213,0.21,13.156,107.692,0
2809.613,83.16,55.82,3.783,14.284,70.816,1
1685.864,109.408,40.775,0.0,12.407,117.167,0
1868.205,109.192,42.451,2.339,14.498,5.0,1
2838.198,87.313,46.808,4.502,14.329,53.192,1
1833.574,66.885,32.543,1.507,14.327,77.351,0
2751.084,84.066,47.476,0.0,13.924,32.247,1
1561.36,83.603,37.595,2.763,15.18,6.308,1
3001.313,82.8,31.241,1.412,14.585,71.145,0
1648.86,82.232,48.881,3.633,13.254,116.231,0
2808.995,82.852,59.9,0.906,13.27,142.695,0
2856.66,86.588,50.698,1.109,13.008,60.372,1
1997.098,83.102,53.076,0.0,14.296,117.995,1
2828.317,94.917,35.752,2.806,12.9,113.644,0
2619.287,97.045,22.829,2.21,14.775,139.837,1
2099.753,79.251,59.882,0.361,14.991,69.241,1
1794.439,109.795,66.654,2.849,13.009,5.0,1
1174.293,78.279,60.514,4.349,13.633,88.158,1
2677.273,69.351,37.971,2.112,13.815,39.379,1
1432.878,97.331,28.144,2.983,14.596,52.442,0
2511.974,80.556,29.212,2.992,15.2,71.445,1
2278.759,96.498,21.795,0.332,12.283,69.748,0
2891.443,65.0,40.711,6.202,13.514,91.37,0
2253.67,111.494,61.268,1.652,13.561,116.642,0
2235.859,101.412,40.3,3.681,12.539,68.452,0
2925.716,70.993,45.628,3.885,13.363,102.806,0
2667.788,71.297,58.507,2.249,14.185,85.667,1
2655.501,115.412,37.151,3.592,13.549,127.097,0
2755.024,81.677,66.426,2.942,12.41,76.513,0
1451.878,80.321,65.905,0.0,15.2,81.448,1
2941.913,65.0,40.427,1.902,14.04,68.152,1
2848.105,87.089,35.07,1.397,13.901,77.699,1
1789.156,88.812,50.367,1.669,12.812,49.743,1
2291.348,102.017,37.83,0.153,14.035,45.283,1
2424.45,72.413,28.121,4.528,13.652,119.909,0
2362.577,70.716,57.375,5.384,12.1,36.256,1
2667.009,98.313,56.597,4.26,12.837,70.64,0
3380.388,106.094,43.866,4.787,14.515,130.69,0
3153.148,70.004,26.846,1.88,15.2,69.128,1
1597.058,107.141,27.246,1.355,14.13,122.293,0
2854.345,92.526,43.287,1.099,14.793,58.403,1
3313.807,107.285,36.002,3.659,13.66,37.698,0
2701.426,91.017,37.907,2.909,13.722,13.233,1
3159.137,65.0,54.264,2.361,14.782,144.073,1
3757.976,89.872,50.798,4.831,15.2,33.841,1
3115.411,106.842,58.538,3.229,14.971,118.623,1
2612.051,79.488,30.113,0.99,12.84,40.002,1
3129.308,86.568,37.882,1.274,13.74,144.282,0
2544.177,89.534,51.108,3.728,14.05,184.305,0
2465.537,65.0,47.377,4.375,13.566,9.106,1
2221.581,115.399,60.389,3.493,14.149,36.186,1
3466.219,79.381,47.046,5.914,14.539,119.791,0
1918.021,99.08,64.177,5.443,14.703,108.087,1
3446.039,90.786,48.48,3.294,15.2,119.961,1
2774.912,109.607,54.746,0.991,13.504,59.181,1
1540.451,97.685,38.118,0.142,12.572,174.439,0
2688.972,88.711,42.171,1.803,14.122,90.312,1
1084.983,79.491,52.931,3.856,15.2,30.237,1
2856.58,103.17,61.356,5.788,13.371,73.608,0
3025.4,65.772,50.751,3.251,14.418,30.839,1
2064.969,101.042,41.002,4.604,14.426,156.592,0
2530.306,76.613,58.528,2.058,13.972,55.285,1
3720.202,109.532,15.696,3.621,13.806,107.162,0
2121.265,94.258,24.933,3.982,12.969,63.82,0
1761.71,101.018,50.18,0.0,11.747,57.308,1
3413.081,93.148,42.169,1.756,12.799,5.0,1
3725.682,67.467,49.266,4.209,13.449,111.918,0
2452.402,79.95,42.773,2.994,14.788,143.463,1
3107.451,101.413,48.851,0.346,13.707,43.781,1
3321.959,94.333,32.227,0.0,13.333,15.465,1
1967.385,108.534,48.846,1.842,12.998,121.149,0
2134.551,97.646,53.933,2.371,14.391,10.919,1
3250.068,78.466,56.647,0.909,15.023,139.879,1
3545.259,80.855,66.163,2.758,14.757,44.302,1
2815.873,93.441,44.929,3.411,14.346,35.352,1
1878.121,65.0,45.287,3.707,12.472,96.181,0
3741.59,115.428,23.722,0.0,13.483,38.284,1
2104.869,98.184,35.623,0.134,15.2,53.18,1
2232.16,109.178,39.683,1.952,14.81,100.929,0
2672.52,69.872,54.604,3.53,12.416,5.0,1
3460.204,109.424,34.668,3.381,13.75,158.909,0
3005.084,123.241,51.556,3.349,14.127,86.964,1
2719.663,73.508,41.981,1.81,13.114,26.817,1
2751.138,102.8,39.874,1.91,11.722,39.224,0
2478.285,92.016,44.987,1.189,13.889,129.624,0
2812.791,70.378,37.306,3.883,13.091,112.047,0
805.786,98.9,36.852,0.843,13.095,147.405,0
2257.205,103.67,21.543,4.03,13.481,54.277,0
2606.859,83.584,39.025,2.874,13.68,98.346,0
1701.841,108.323,36.24,2.419,13.792,104.196,0
2701.11,68.665,35.808,1.318,13.004,116.287,0
2317.094,71.073,47.002,0.06,13.602,135.728,0
3591.059,93.912,49.904,1.334,12.218,52.723,0
3472.463,92.355,44.786,1.906,14.08,79.862,1
2147.226,81.968,53.945,0.0,11.229,57.543,0
2351.955,103.334,48.907,2.145,13.539,82.632,1
2401.934,99.433,38.459,4.164,14.627,116.429,0
2156.421,104.014,36.446,3.521,12.847,10.568,0
2576.766,90.276,45.754,1.607,14.445,134.922,0
1957.117,100.436,48.885,2.584,14.84,33.737,1
1715.1,85.761,58.774,1.499,10.823,71.168,0
2854.762,120.753,56.294,2.768,13.664,140.977,0
2859.194,80.624,35.502,5.272,11.212,99.76,0
1927.195,121.474,40.776,4.243,13.694,100.279,0
3031.981,92.488,50.052,3.437,13.794,31.872,1
2039.474,72.743,54.816,1.613,11.566,38.016,0
2614.557,111.153,53.268,3.85,15.2,127.357,1
2983.224,93.763,41.233,0.0,14.057,58.489,1
2428.152,103.916,26.952,2.046,13.036,62.729,0
2745.582,109.134,30.013,3.551,15.119,128.378,0
2114.321,96.731,45.272,3.833,12.184,37.754,0
2322.297,83.709,46.107,3.706,12.694,97.116,0
2316.191,105.66,28.816,3.031,11.73,86.931,0
1964.724,92.011,42.535,2.148,15.2,84.879,1
2335.097,101.602,49.575,3.468,14.099,61.67,1
1443.398,65.0,28.185,0.785,14.393,58.907,1
2130.75,98.258,55.26,0.98,14.071,36.474,1
2264.831,83.06,37.47,2.611,14.316,106.72,0
2283.483,115.146,57.091,2.812,13.87,54.933,1
2293.027,100.723,35.599,0.0,14.044,128.594,1
2409.853,95.358,29.68,3.319,13.897,74.895,0
2761.637,98.808,36.502,3.891,13.252,37.37,1
3018.436,78.022,40.858,2.361,13.758,74.298,1
2027.653,114.726,37.338,6.774,14.046,66.511,0
1667.919,119.879,39.408,1.271,13.899,130.41,0
1772.671,97.501,46.008,1.85,12.47,68.395,0
2133.318,114.266,39.946,1.789,12.59,72.571,0
2221.251,84.032,41.207,2.363,14.775,148.52,0
1949.503,80.84,21.489,1.908,13.524,107.872,0
1607.524,92.573,46.7,0.0,14.326,159.822,0
2153.521,98.089,40.93,1.516,12.817,141.657,0
2567.927,86.484,61.324,2.324,12.474,45.078,1
2836.769,99.529,30.725,4.711,13.041,129.548,0
2087.675,96.289,20.3,6.464,13.6,153.639,0
2181.551,78.024,49.417,4.904,13.201,153.977,0
1847.646,99.263,46.158,1.104,14.965,129.464,1
2429.565,104.089,29.899,1.248,13.962,128.539,0
1898.521,94.401,23.643,2.213,15.2,71.38,1
2822.533,108.137,60.449,5.712,14.164,47.318,0
1289.187,74.956,58.969,2.202,11.629,69.15,0
2216.241,98.551,12.151,0.11,14.75,10.084,1
2645.72,75.616,36.501,1.598,12.441,145.426,0
2569.492,76.403,61.97,3.863,14.007,72.252,1
4200.472,83.167,36.287,3.742,13.103,143.11,0
2677.37,78.811,36.113,2.14,15.2,29.583,1
1797.365,84.328,38.607,3.73,15.096,133.718,0
2387.948,89.002,28.549,0.0,13.132,62.73,0
1295.44,103.72,21.543,2.687,13.685,27.203,0
2397.61,87.504,54.631,4.049,14.02,158.22,0
1908.514,69.801,19.885,1.001,14.577,134.829,0
3045.004,107.961,44.967,0.995,13.826,94.531,1
2092.799,80.281,52.639,0.0,12.878,86.527,1
2374.102,91.178,24.585,5.362,13.154,104.778,0
2036.887,98.252,30.909,1.204,13.796,93.758,0
3580.253,94.795,56.558,2.934,14.911,49.348,1
2241.192,107.319,48.395,3.587,14.185,66.458,1
3641.162,98.706,34.593,5.222,13.104,173.232,0
2979.199,79.942,56.427,2.223,14.384,205.247,0
2763.343,122.5,56.478,1.529,13.452,155.32,0
2689.677,94.721,45.229,2.812,14.601,106.52,0
2705.968,89.937,31.198,4.811,15.2,69.801,0
1197.013,105.495,37.039,2.194,13.477,49.082,0
2268.726,95.492,45.437,0.781,14.521,52.047,1
2999.353,97.589,39.737,0.0,13.129,60.103,1
2418.217,125.0,53.267,0.302,13.699,181.802,0
1536.627,88.148,23.643,4.056,13.827,166.283,0
2415.937,87.551,24.069,1.923,13.626,118.583,0
3557.669,93.632,44.17,1.406,15.2,41.772,1
3260.48,107.001,36.101,1.211,13.524,125.188,0
2409.697,70.909,34.475,2.653,14.328,74.262,0
3068.442,65.0,20.783,2.069,12.063,5.0,1
2211.77,83.78,42.235,2.008,14.189,97.92,1
1342.483,69.125,41.367,4.929,14.828,47.114,1
1849.097,86.052,49.842,5.268,13.325,48.638,1
3465.878,99.035,42.827,0.0,11.541,73.732,0
2271.904,79.53,40.409,3.09,13.765,62.575,1
2291.8,72.024,56.124,1.102,13.815,83.458,1
2255.105,92.971,26.25,2.053,14.452,81.295,1
3687.689,104.076,48.437,3.057,15.2,5.0,1
3506.873,68.27,21.946,2.117,13.458,153.413,0
3892.207,103.483,31.94,2.915,13.029,40.748,0
2346.621,103.442,27.448,3.711,12.75,42.142,0
2642.156,105.357,51.383,3.03,13.978,70.215,1
1464.182,109.059,41.215,1.336,14.231,80.125,1
3410.007,122.828,41.838,1.367,13.309,150.654,1
1690.943,87.015,28.719,0.0,14.501,97.124,1
2590.904,93.534,38.404,0.963,14.219,110.491,0
1736.753,86.17,32.838,6.032,13.839,97.354,0
2067.237,92.028,46.601,1.074,12.988,95.416,0
1905.779,113.46,30.107,0.352,13.366,98.938,0
2054.881,73.17,57.958,3.076,11.613,5.0,1
2099.57,79.945,21.893,2.301,14.012,73.754,1
2093.625,111.281,32.322,2.148,13.824,137.302,0
2991.667,106.281,62.126,5.036,13.97,262.405,0
1731.839,86.916,36.778,3.488,14.254,30.806,1
2593.352,103.962,26.221,1.546,14.147,104.039,0
3241.673,96.777,44.629,1.736,13.701,59.303,1
2116.422,113.004,36.295,1.595,13.844,177.144,0
1983.353,93.043,31.97,4.075,12.536,24.08,0
2300.159,106.359,28.85,1.945,13.275,113.122,0
3216.821,125.0,75.0,0.0,13.845,21.676,1
2576.17,100.373,38.981,2.413,13.138,70.664,0
2104.711,92.691,18.893,0.0,14.574,83.456,1
2764.52,102.114,59.925,6.432,13.207,133.136,0
1733.51,86.886,49.333,0.762,13.995,36.527,1
2892.884,125.0,32.802,2.209,13.905,114.852,1
2715.595,94.521,30.803,2.965,14.472,85.845,1
2249.924,88.179,50.082,1.98,14.611,97.276,1
1904.919,80.3,39.037,1.978,14.425,128.125,0
1873.657,107.361,18.888,3.259,11.905,27.285,0
2797.631,104.141,63.447,5.247,14.875,121.477,1
3248.837,85.037,36.792,3.882,15.175,59.399,1
2035.75,100.07,59.947,5.161,13.366,134.314,0
2747.951,70.88,57.341,0.616,14.013,100.055,1
1093.432,94.59,29.988,3.071,12.998,75.571,0
2069.998,98.339,54.398,2.779,12.046,58.449,0
2429.812,115.903,34.183,3.132,13.135,122.048,0
1858.706,81.209,19.6,4.977,13.314,141.743,0
1841.271,74.103,36.905,2.103,13.481,61.022,1
2015.943,79.464,46.772,1.77,12.937,34.015,1
2639.925,73.288,36.447,3.461,13.14,116.239,1
2328.236,110.713,38.315,0.0,13.79,19.816,1
995.15,113.681,55.723,2.074,13.107,26.252,1
1071.545,96.483,43.278,2.258,14.289,37.178,0
2055.538,109.098,31.88,0.843,14.413,66.305,1
2747.496,93.875,50.424,4.403,15.2,24.865,1
750.0,90.668,44.372,0.588,14.813,5.0,1
2125.175,87.337,11.741,2.255,14.019,33.905,1
2107.939,87.655,47.14,3.028,13.242,113.911,0
3352.42,70.331,46.702,4.936,14.064,27.781,1
2199.736,95.7,42.241,2.481,14.094,69.688,1
2698.943,91.435,52.7,4.185,13.338,172.601,0
2541.817,102.435,33.931,3.761,14.505,82.787,1
1065.132,93.309,46.038,2.722,12.542,100.414,0
2949.335,89.722,23.196,0.539,13.58,42.428,1
2590.008,79.803,46.885,0.0,14.3,182.356,0
2780.375,93.01,65.437,2.692,13.541,60.642,1
5002.055,102.335,30.062,1.523,13.614,74.735,1
1095.327,75.993,32.882,4.155,13.676,144.268,0
3571.053,93.225,33.48,3.843,13.048,76.822,0
2263.159,95.263,43.56,2.168,14.857,87.155,1
2636.764,81.947,29.244,0.416,12.884,72.324,1
2420.417,83.77,47.055,3.419,14.086,72.633,1
2174.246,95.229,52.162,0.668,14.172,101.673,1
2079.609,76.132,48.412,1.135,12.946,109.882,0
2664.181,96.899,20.779,0.737,13.866,56.054,1
1463.837,79.465,53.942,2.251,12.981,50.526,1
2937.876,106.88,53.248,4.606,15.052,57.589,1
2179.474,124.73,51.962,2.491,12.775,21.944,1
1715.455,79.949,46.474,1.702,13.211,13.431,1
2157.492,99.479,44.642,0.0,12.698,98.373,0
3267.147,81.826,54.389,3.494,12.578,127.237,0
2102.032,106.573,65.082,1.095,15.2,124.197,1
2682.995,74.286,30.564,2.712,14.288,5.0,1
1974.878,98.728,54.938,1.862,13.926,73.972,1
2942.649,79.778,40.965,4.009,13.209,35.406,1
2895.58,89.102,40.444,2.217,14.617,91.468,1
3651.596,77.566,23.562,2.394,13.058,66.198,0
2335.883,103.513,38.583,3.374,14.514,111.636,0
2884.626,80.282,30.033,6.292,13.015,84.138,0
2513.744,99.727,36.434,4.099,13.22,5.0,0
3292.317,87.183,28.822,2.341,14.482,41.481,1
1982.759,90.397,36.613,2.506,14.577,85.26,0
2934.253,94.069,37.127,1.555,14.338,89.055,1
2323.447,81.334,43.161,0.79,12.855,21.745,1
2408.278,94.945,22.623,1.505,13.398,15.859,0
2509.639,113.425,24.654,1.11,13.941,87.531,1
2613.956,81.107,46.343,3.676,13.036,21.835,1
2374.451,108.405,32.431,0.572,15.034,9.912,1
2589.564,112.973,54.894,4.9,11.638,64.969,0
3475.777,80.574,44.703,3.854,13.099,63.02,0
3090.542,71.629,49.281,2.537,13.341,45.472,1
3014.95,96.227,58.928,2.501,11.24,53.332,0
2153.899,84.336,38.283,1.497,12.543,85.623,0
1871.993,118.16,35.106,2.986,14.363,52.593,1
3070.945,92.487,52.46,4.459,13.827,88.181,0
3019.43,80.769,48.114,1.234,15.2,67.879,1
3407.236,75.94,39.752,0.0,15.191,92.544,1
2057.413,107.259,58.697,3.766,14.19,124.519,0
2300.793,84.003,39.453,3.084,14.082,122.766,1
1384.335,92.614,42.393,0.484,13.859,142.969,1
2194.894,105.381,42.255,1.18,11.41,122.717,0
3097.771,85.22,30.785,0.954,12.545,95.735,0
2146.778,91.357,42.931,1.196,13.891,65.496,1
2866.312,91.768,58.761,1.917,14.354,67.551,1
2326.173,101.567,47.34,2.02,14.061,45.5,1
2660.637,100.27,42.373,1.329,12.997,85.204,0
1704.001,88.918,40.059,1.135,14.644,116.382,0
2505.386,92.891,45.97,2.088,15.134,52.345,1
750.0,86.795,50.997,2.802,14.644,83.325,1
2328.517,71.313,49.311,1.931,14.691,54.519,1
1390.192,95.606,38.018,4.586,13.297,94.421,0
3233.896,118.491,45.897,3.415,14.768,60.278,1
2955.315,79.628,47.759,0.0,13.931,51.722,1
2753.336,81.178,29.914,3.443,14.26,54.401,1
3438.654,79.81,44.019,3.59,14.129,107.65,1
1833.204,102.144,16.064,1.717,13.691,80.646,0
3585.786,98.279,47.79,0.0,13.026,65.721,1
3055.925,89.78,49.924,2.515,13.726,96.763,1
2296.239,79.148,50.971,2.486,14.688,66.347,1
3188.153,93.293,37.259,0.481,13.403,135.693,0
1730.909,70.095,45.709,0.0,14.604,41.176,1
1914.066,94.008,59.087,2.342,14.463,76.586,1
2054.417,104.201,58.965,2.08,13.531,21.786,1
2106.164,74.483,41.65,1.749,15.05,69.391,1
1763.238,70.545,43.672,2.35,13.48,9.416,1
3245.004,114.112,55.331,0.515,15.159,118.584,1
2281.745,83.435,23.99,1.717,14.191,119.493,0
2679.128,107.903,38.123,3.46,13.786,120.288,0
2079.272,89.844,58.027,1.87,13.001,86.299,0
1266.608,89.733,53.702,0.0,13.721,45.406,1
2625.537,98.138,46.431,1.649,13.617,48.985,1
1207.034,79.624,23.93,0.574,12.668,153.858,0
2405.388,93.855,41.401,2.981,13.604,149.605,0
1560.595,86.659,34.921,3.074,13.077,90.515,0
3741.729,73.513,45.972,0.0,14.327,61.796,1
3042.386,96.725,32.288,3.866,14.976,146.588,0
2518.74,88.314,29.691,0.498,12.696,53.747,1
3271.409,89.802,17.222,5.307,15.2,95.298,0
1899.895,75.058,56.662,2.412,13.684,145.838,0
2803.262,114.28,37.203,0.256,12.922,47.365,0
2579.877,104.274,43.886,0.444,14.482,122.315,1
2621.613,105.498,41.973,3.127,13.398,108.425,0
3277.03,87.724,29.191,1.796,13.726,83.222,0
2926.12,67.791,26.891,2.326,13.436,40.295,1
2637.67,119.341,29.936,5.403,13.065,52.4,0
1374.323,91.145,33.322,1.241,14.452,98.025,1
1825.97,81.517,46.399,2.608,13.542,20.95,1
2370.239,97.835,32.451,5.056,12.507,90.883,0
2510.692,108.34,62.958,2.987,14.296,109.347,1
1715.368,91.677,54.326,0.0,12.715,129.335,0
4017.59,109.9,51.7,3.41,12.762,22.074,1
3435.656,107.162,40.564,0.407,14.873,144.231,1
2841.377,76.931,60.171,5.032,12.723,161.291,0
2496.824,82.567,39.384,1.019,11.715,103.457,0
2312.064,105.406,41.625,7.845,14.361,38.288,0
1831.253,65.0,44.04,5.141,13.527,70.235,0
2500.362,89.908,50.422,1.066,13.604,82.858,1
2617.539,71.968,49.643,2.536,13.517,97.171,1
1642.856,85.328,36.298,3.857,14.009,85.989,0
2667.215,87.817,35.604,3.911,13.123,97.652,0
2349.082,86.985,49.679,3.296,15.129,80.916,1
1209.925,84.268,50.583,4.754,12.471,96.93,0
1890.75,76.64,37.28,2.279,14.2,64.276,1
2181.156,124.087,22.954,1.84,14.378,69.782,0
3676.997,118.144,39.512,1.876,13.116,59.079,0
2811.76,75.731,49.482,4.045,12.879,171.277,0
1581.937,114.15,63.665,3.157,14.715,150.876,0
2765.924,86.407,27.625,3.024,12.908,109.988,0
1444.252,93.809,36.881,3.931,13.254,144.639,0
3153.749,91.114,37.327,0.0,14.599,120.931,1
2143.769,82.764,58.27,3.058,13.831,93.157,1
2389.136,105.774,41.581,2.893,12.183,17.249,0
3311.768,93.762,31.112,5.504,15.2,73.203,1
1613.344,85.328,48.704,0.0,13.323,69.923,1
1541.873,73.736,37.144,5.303,13.438,34.012,1
2070.66,79.49,27.307,2.636,14.03,18.123,1
3124.946,69.021,31.287,3.38,14.363,107.172,1
1462.425,92.171,62.809,5.517,15.2,99.603,1
750.0,75.247,46.611,3.509,12.306,32.467,0
2156.747,88.282,43.293,3.221,14.543,51.435,1
2808.632,111.181,39.001,2.936,14.469,137.255,0
3230.17,108.79,45.506,1.63,13.677,45.504,1
2148.945,91.548,45.363,2.449,14.509,92.686,1
2182.573,90.781,45.506,1.212,14.641,76.46,1
3200.035,118.318,43.378,2.42,12.556,107.786,0
1234.668,99.291,52.426,0.0,15.2,46.475,1
2197.461,87.411,42.277,3.272,12.397,89.054,0
2573.776,72.036,30.265,2.281,12.778,92.593,0
2741.992,97.514,34.651,1.895,13.564,95.358,0
2118.626,103.611,18.252,2.896,15.2,88.558,1
2472.387,83.157,66.322,0.0,13.523,100.507,1
832.587,96.077,52.353,5.973,13.771,183.63,0
2022.139,86.91,32.039,2.315,15.089,200.258,0
2744.781,89.424,38.618,2.237,13.53,56.235,1
1811.509,65.0,34.357,0.762,12.739,5.0,1
2488.34,88.895,60.511,2.543,13.424,111.797,1
2740.467,105.571,24.961,4.997,15.034,93.381,0
2227.343,83.16,43.374,4.365,13.864,132.747,0
2560.801,92.735,40.698,4.038,15.2,97.82,1
1824.224,81.417,51.922,3.484,14.464,87.637,0
2315.703,97.046,40.752,1.855,13.22,135.801,0
2846.641,88.969,20.901,0.0,13.846,142.095,0
2552.032,78.851,38.987,2.138,13.032,22.605,1
2068.755,110.656,30.334,2.075,13.198,48.253,0
2595.741,105.005,42.955,4.388,15.2,80.248,0
2914.496,83.531,59.21,3.057,14.717,89.43,1
1117.538,98.969,21.127,5.402,14.575,74.831,0
3203.398,99.524,32.397,4.655,13.239,104.539,0
2231.434,100.992,35.368,1.678,15.2,129.825,1
2726.568,68.28,37.42,0.0,14.789,162.522,1
3228.211,106.092,50.882,4.994,15.2,111.051,1
1558.412,84.024,39.917,4.947,15.2,46.645,1
1988.863,86.99,46.99,0.041,12.469,78.368,0
2262.443,125.0,34.491,5.217,12.801,81.609,0
1940.56,96.226,44.759,3.188,12.897,108.159,0
3577.709,86.591,51.334,2.789,12.95,102.468,0
1893.098,65.0,33.212,5.407,14.091,177.268,0
2088.895,111.457,51.376,4.92,13.29,64.232,0
2582.853,73.167,42.628,3.672,15.2,102.314,0
1668.603,77.952,54.546,3.352,15.2,190.962,1
2192.808,87.361,39.583,3.61,13.794,58.666,1
2656.345,111.83,46.575,1.78,15.2,91.532,1
2233.641,102.825,41.513,2.401,15.139,42.48,1
2389.299,89.79,40.845,0.876,13.394,88.694,1
2105.934,96.316,45.107,1.901,11.992,49.89,0
1465.594,83.595,48.442,1.84,13.604,132.106,0
2659.036,93.955,27.005,1.356,13.22,91.629,0
3590.706,93.027,59.204,2.746,13.986,42.907,1
2461.961,105.563,19.684,1.917,13.88,122.826,0
2596.422,105.54,33.782,3.404,13.857,93.085,0
2900.27,98.916,40.869,0.0,14.271,127.877,1
1624.935,86.927,46.948,2.296,12.709,33.355,1
3556.635,102.386,60.914,2.737,14.17,101.597,1
2581.514,90.712,19.701,1.941,13.404,119.8,0
3510.707,76.853,35.908,2.19,13.98,65.948,1
1973.529,86.354,16.478,0.0,14.662,28.345,1
3631.74,93.183,42.379,3.142,12.698,83.128,0
2953.851,104.743,45.26,3.666,13.547,140.265,0
2809.476,89.431,61.09,3.388,13.693,135.667,0
2602.116,75.071,43.448,4.37,13.337,65.721,0
2288.456,92.794,54.528,2.863,14.61,27.261,1
3230.346,93.588,49.006,3.362,13.152,65.597,0
2541.234,94.602,36.777,2.781,13.3,63.919,0
1171.405,104.878,25.092,3.738,13.161,105.09,0
1723.829,106.265,45.3,0.0,14.783,80.275,1
2329.2,83.681,24.095,0.892,13.357,51.103,0
2651.499,83.374,57.542,5.356,14.214,134.692,0
2413.217,77.437,40.055,0.0,15.2,91.319,1
3242.331,101.783,56.342,2.248,13.733,104.594,1
1181.784,112.283,36.237,4.61,14.801,7.376,1
2543.332,87.589,45.226,2.332,15.2,5.0,1
1268.314,88.62,44.512,1.771,14.724,20.31,1
2943.813,112.535,41.459,2.733,13.785,63.376,0
